رقم,اسم الملف,اسم المنتج المبدئي,التصنيف,بصمة الصورة,ملاحظة تشابه
1201,Hazem19792019_2119.jpg,منتج Hazem19792019_2119,أخرى,0000260ffffeefe7,يوجد صور متطابقة/متشابهة بصرياً
1202,Hazem19792019_212.jpg,منتج Hazem19792019_212,أخرى,237c0e9b91ef6e24,
1203,Hazem19792019_2120.jpg,منتج Hazem19792019_2120,أخرى,c308203a3b3b3cff,
1204,Hazem19792019_2121.jpg,منتج Hazem19792019_2121,أخرى,3cddedc8ecec2800,يوجد صور متطابقة/متشابهة بصرياً
1205,Hazem19792019_2122.jpg,منتج Hazem19792019_2122,أخرى,40000c3f7f7d6cff,
1206,Hazem19792019_2123.jpg,منتج Hazem19792019_2123,أخرى,7e7e0c04b490c4fc,
1207,Hazem19792019_2124.jpg,منتج Hazem19792019_2124,أخرى,0efe7e18593f2042,
1208,Hazem19792019_2125.jpg,منتج Hazem19792019_2125,أخرى,f8ffff4f6b3f0080,
1209,Hazem19792019_2126.jpg,منتج Hazem19792019_2126,أخرى,1ff7fd1d39390000,
1210,Hazem19792019_2127.jpg,منتج Hazem19792019_2127,أخرى,80ff8f4fd918ff00,
1211,Hazem19792019_2128.jpg,منتج Hazem19792019_2128,أخرى,38ffe00c1e7c0101,
1212,Hazem19792019_2129.jpg,منتج Hazem19792019_2129,أخرى,1c1e0f0fafcf0f00,
1213,Hazem19792019_213.jpg,منتج Hazem19792019_213,أخرى,081b030f0703817f,
1214,Hazem19792019_2130.jpg,منتج Hazem19792019_2130,أخرى,7097bfeff3c18800,
1215,Hazem19792019_2131.jpg,منتج Hazem19792019_2131,أخرى,00143f3fdf5f000e,
1216,Hazem19792019_2132.jpg,منتج Hazem19792019_2132,أخرى,00fefefee6f67800,
1217,Hazem19792019_2133.jpg,منتج Hazem19792019_2133,أخرى,0f4636eee00063ff,
1218,Hazem19792019_2134.jpg,منتج Hazem19792019_2134,أخرى,e7fd7c6c4d410101,
1219,Hazem19792019_2135.jpg,منتج Hazem19792019_2135,أخرى,4c4eddbcdffdcd02,
1220,Hazem19792019_2136.jpg,منتج Hazem19792019_2136,أخرى,fffa3a1e64387cfc,
1221,Hazem19792019_2137.jpg,منتج Hazem19792019_2137,أخرى,ffffe7e7b7d10000,
1222,Hazem19792019_2138.jpg,منتج Hazem19792019_2138,أخرى,b81b193b1b989b99,
1223,Hazem19792019_2139.jpg,منتج Hazem19792019_2139,أخرى,ec0000fefeec6efc,
1224,Hazem19792019_214.jpg,منتج Hazem19792019_214,أخرى,383f0f47067ffe00,يوجد صور متطابقة/متشابهة بصرياً
1225,Hazem19792019_2140.jpg,منتج Hazem19792019_2140,أخرى,060001f776e5fe80,
1226,Hazem19792019_2141.jpg,منتج Hazem19792019_2141,أخرى,ffe2c08080e0fffa,
1227,Hazem19792019_2142.jpg,منتج Hazem19792019_2142,أخرى,c13f7f87070f079f,
