رقم,اسم الملف,اسم المنتج المبدئي,التصنيف,بصمة الصورة,ملاحظة تشابه
301,Hazem19792019_1285.jpg,منتج Hazem19792019_1285,أخرى,83ff7e7efc060000,
302,Hazem19792019_1286.jpg,منتج Hazem19792019_1286,أخرى,987c00e00f0c3f3f,
303,Hazem19792019_1287.jpg,منتج Hazem19792019_1287,أخرى,1c5c6c6c6c6c7e7c,
304,Hazem19792019_1288.jpg,منتج Hazem19792019_1288,أخرى,c7c7838383c3c181,
305,Hazem19792019_1289.jpg,منتج Hazem19792019_1289,أخرى,f3e7e7e7ed04066e,
306,Hazem19792019_1290.jpg,منتج Hazem19792019_1290,أخرى,3f3f3f270f1d1910,
307,Hazem19792019_1291.jpg,منتج Hazem19792019_1291,أخرى,7ffcfce46c40407e,
308,Hazem19792019_1292.jpg,منتج Hazem19792019_1292,أخرى,cf97171616670303,
309,Hazem19792019_1293.jpg,منتج Hazem19792019_1293,أخرى,3e3e7e2667fdc203,
310,Hazem19792019_1294.jpg,منتج Hazem19792019_1294,أخرى,ff9cbfee26368000,
311,Hazem19792019_1295.jpg,منتج Hazem19792019_1295,أخرى,bf007f7f430000e0,
312,Hazem19792019_1296.jpg,منتج Hazem19792019_1296,أخرى,0101f1fd27fc000f,
313,Hazem19792019_1297.jpg,منتج Hazem19792019_1297,أخرى,81157dc1014927e7,
314,Hazem19792019_1298.jpg,منتج Hazem19792019_1298,أخرى,7c7ee7f7fefe0040,
315,Hazem19792019_1299.jpg,منتج Hazem19792019_1299,أخرى,04fcfcf85f777828,
316,Hazem19792019_130.jpg,منتج Hazem19792019_130,أخرى,006efebcbcbc1ce8,
317,Hazem19792019_1300.jpg,منتج Hazem19792019_1300,أخرى,ff0000fefef47c70,
318,Hazem19792019_1301.jpg,منتج Hazem19792019_1301,أخرى,ffffd780f0c1c000,
319,Hazem19792019_1302.jpg,منتج Hazem19792019_1302,أخرى,0721010107f7bbbf,
320,Hazem19792019_1303.jpg,منتج Hazem19792019_1303,أخرى,ffffe3c1c181839f,
321,Hazem19792019_1304.jpg,منتج Hazem19792019_1304,أخرى,7f8f8d8989c98bbf,
322,Hazem19792019_1305.jpg,منتج Hazem19792019_1305,أخرى,f0f0fcfefc04637c,
323,Hazem19792019_1306.jpg,منتج Hazem19792019_1306,أخرى,fd8185c5e5c5e5e5,
324,Hazem19792019_1307.jpg,منتج Hazem19792019_1307,أخرى,ffe1898989998181,
325,Hazem19792019_1308.jpg,منتج Hazem19792019_1308,أخرى,ff8f0b13a3e7ffff,
326,Hazem19792019_1309.jpg,منتج Hazem19792019_1309,أخرى,ffff8f818181e1fb,
327,Hazem19792019_1310.jpg,منتج Hazem19792019_1310,أخرى,fbfbfbe3c3c3237f,
328,Hazem19792019_1311.jpg,منتج Hazem19792019_1311,أخرى,c381838381c3ffff,
329,Hazem19792019_1312.jpg,منتج Hazem19792019_1312,أخرى,f9f8a8f1f0f0f9ff,
330,Hazem19792019_1313.jpg,منتج Hazem19792019_1313,أخرى,f7878787b9edcdff,
331,Hazem19792019_1314.jpg,منتج Hazem19792019_1314,أخرى,c07c3fbf9e0f3f00,
332,Hazem19792019_1315.jpg,منتج Hazem19792019_1315,أخرى,6d787d78783838ed,
333,Hazem19792019_1316.jpg,منتج Hazem19792019_1316,أخرى,bf008181c1e7839f,
334,Hazem19792019_1317.jpg,منتج Hazem19792019_1317,أخرى,3636f4840cecfcf8,
335,Hazem19792019_1318.jpg,منتج Hazem19792019_1318,أخرى,ff116161614111ff,
336,Hazem19792019_1319.jpg,منتج Hazem19792019_1319,أخرى,ffe400f8f8f8f8b8,
337,Hazem19792019_132.jpg,منتج Hazem19792019_132,أخرى,3688828ebe3e3e3c,يوجد صور متطابقة/متشابهة بصرياً
338,Hazem19792019_1320.jpg,منتج Hazem19792019_1320,أخرى,01057ff78181ffdf,
339,Hazem19792019_1321.jpg,منتج Hazem19792019_1321,أخرى,ff898181c1e1f9ff,يوجد صور متطابقة/متشابهة بصرياً
340,Hazem19792019_1322.jpg,منتج Hazem19792019_1322,أخرى,ffff3c1232f0e9ff,
341,Hazem19792019_1323.jpg,منتج Hazem19792019_1323,أخرى,f0c0c1c4ff6d089f,
