رقم,اسم الملف,اسم المنتج المبدئي,التصنيف,بصمة الصورة,ملاحظة تشابه
5101,Hazem19792019_5690.jpg,منتج Hazem19792019_5690,أخرى,011f470303070307,
5102,Hazem19792019_5691.jpg,منتج Hazem19792019_5691,أخرى,021e2d4dbfff9f00,
5103,Hazem19792019_5692.jpg,منتج Hazem19792019_5692,أخرى,9b0b1b09afe7e0e6,
5104,Hazem19792019_5693.jpg,منتج Hazem19792019_5693,أخرى,ffffc1c1c3c3c3ff,
5105,Hazem19792019_5694.jpg,منتج Hazem19792019_5694,أخرى,fff10101018fffff,
5106,Hazem19792019_5695.jpg,منتج Hazem19792019_5695,أخرى,ffff85c08080e1ff,
5107,Hazem19792019_5696.jpg,منتج Hazem19792019_5696,أخرى,e3c1c3f7f3f7e1ed,
5108,Hazem19792019_5697.jpg,منتج Hazem19792019_5697,أخرى,e7e3e7ffefefc783,
5109,Hazem19792019_5698.jpg,منتج Hazem19792019_5698,أخرى,40c40f0e0e0e2cfe,يوجد صور متطابقة/متشابهة بصرياً
5110,Hazem19792019_5699.jpg,منتج Hazem19792019_5699,أخرى,c1c3d3d3f171f7f7,يوجد صور متطابقة/متشابهة بصرياً
5111,Hazem19792019_57.jpg,منتج Hazem19792019_57,أخرى,f9b9b9a181b999b9,
5112,Hazem19792019_570.jpg,منتج Hazem19792019_570,أخرى,003effffffff3b7f,
5113,Hazem19792019_5700.jpg,منتج Hazem19792019_5700,أخرى,0f000104c5c3e3e7,يوجد صور متطابقة/متشابهة بصرياً
5114,Hazem19792019_5701.jpg,منتج Hazem19792019_5701,أخرى,e38101c1c1c3e7ff,يوجد صور متطابقة/متشابهة بصرياً
5115,Hazem19792019_5702.jpg,منتج Hazem19792019_5702,أخرى,d324e7ff377f63c3,
5116,Hazem19792019_5703.jpg,منتج Hazem19792019_5703,أخرى,63ffffff70000018,يوجد صور متطابقة/متشابهة بصرياً
5117,Hazem19792019_5704.jpg,منتج Hazem19792019_5704,أخرى,ffff378082fdefff,يوجد صور متطابقة/متشابهة بصرياً
5118,Hazem19792019_5705.jpg,منتج Hazem19792019_5705,أخرى,ffffefffcf8581e1,يوجد صور متطابقة/متشابهة بصرياً
5119,Hazem19792019_5706.jpg,منتج Hazem19792019_5706,أخرى,f3f3fff7f3e5a3f7,يوجد صور متطابقة/متشابهة بصرياً
5120,Hazem19792019_5707.jpg,منتج Hazem19792019_5707,أخرى,2f0f717878700000,
5121,Hazem19792019_5708.jpg,منتج Hazem19792019_5708,أخرى,ffbfbf8f90f0f8ff,يوجد صور متطابقة/متشابهة بصرياً
5122,Hazem19792019_5709.jpg,منتج Hazem19792019_5709,أخرى,bf800000fff981ff,يوجد صور متطابقة/متشابهة بصرياً
5123,Hazem19792019_571.jpg,منتج Hazem19792019_571,أخرى,ffff80000028ffff,
