رقم,اسم الملف,اسم المنتج المبدئي,التصنيف,بصمة الصورة,ملاحظة تشابه
601,Hazem19792019_157.jpg,منتج Hazem19792019_157,أخرى,3c3e3e2e3e3f1901,
602,Hazem19792019_1570.jpg,منتج Hazem19792019_1570,أخرى,c783c1e7fdc7bfff,يوجد صور متطابقة/متشابهة بصرياً
603,Hazem19792019_1571.jpg,منتج Hazem19792019_1571,أخرى,ffbf8f870fc3f1fc,يوجد صور متطابقة/متشابهة بصرياً
604,Hazem19792019_1572.jpg,منتج Hazem19792019_1572,أخرى,fff1d0c9ef1f0009,يوجد صور متطابقة/متشابهة بصرياً
605,Hazem19792019_1573.jpg,منتج Hazem19792019_1573,أخرى,e0e42cbc1c181810,يوجد صور متطابقة/متشابهة بصرياً
606,Hazem19792019_1574.jpg,منتج Hazem19792019_1574,أخرى,affff0b8b8b09000,يوجد صور متطابقة/متشابهة بصرياً
607,Hazem19792019_1575.jpg,منتج Hazem19792019_1575,أخرى,3e5f111151d5d741,يوجد صور متطابقة/متشابهة بصرياً
608,Hazem19792019_1576.jpg,منتج Hazem19792019_1576,أخرى,feccccccccccccef,يوجد صور متطابقة/متشابهة بصرياً
609,Hazem19792019_1577.jpg,منتج Hazem19792019_1577,أخرى,ff1f0f3b13030307,
610,Hazem19792019_1578.jpg,منتج Hazem19792019_1578,أخرى,ffefef7ffcefe000,
611,Hazem19792019_1579.jpg,منتج Hazem19792019_1579,أخرى,00003fffbfe0e987,
612,Hazem19792019_158.jpg,منتج Hazem19792019_158,أخرى,7fff113b7f670008,
613,Hazem19792019_1580.jpg,منتج Hazem19792019_1580,أخرى,c7c3f1e76d381898,
614,Hazem19792019_1581.jpg,منتج Hazem19792019_1581,أخرى,9400001e0c0ddfff,
615,Hazem19792019_1582.jpg,منتج Hazem19792019_1582,أخرى,3c18387878787bff,
616,Hazem19792019_1583.jpg,منتج Hazem19792019_1583,أخرى,b39fdc8e07030000,
617,Hazem19792019_1584.jpg,منتج Hazem19792019_1584,أخرى,ff838303078383ff,
